sex,f,a0,a1,a2,a3,a4,a5,a6,p0,p1,p2,p3,p4,p5,q0,q1,agebound,l0,l1,m0,m1,s0,s1
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,68.75,-0.0884,-0.0914,-0.0314,-0.0318,0.1519,0.1549
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,69,-0.0914,-0.0944,-0.0318,-0.0321,0.1549,0.1579
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,69.25,-0.0944,-0.0974,-0.0321,-0.0325,0.1579,0.1609
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,69.5,-0.0974,-0.1004,-0.0325,-0.0328,0.1609,0.1639
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,69.75,-0.1004,-0.1034,-0.0328,-0.0332,0.1639,0.1668
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,70,-0.1034,-0.1064,-0.0332,-0.0335,0.1668,0.1698
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,70.25,-0.1064,-0.1093,-0.0335,-0.0339,0.1698,0.1727
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,70.5,-0.1093,-0.1123,-0.0339,-0.0342,0.1727,0.1757
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,70.75,-0.1123,-0.1153,-0.0342,-0.0346,0.1757,0.1786
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,71,-0.1153,-0.1182,-0.0346,-0.0349,0.1786,0.1815
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,71.25,-0.1182,-0.1212,-0.0349,-0.0352,0.1815,0.1844
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,71.5,-0.1212,-0.1241,-0.0352,-0.0356,0.1844,0.1874
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,71.75,-0.1241,-0.1271,-0.0356,-0.0359,0.1874,0.1903
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,72,-0.1271,-0.13,-0.0359,-0.0363,0.1903,0.1932
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,72.25,-0.13,-0.1329,-0.0363,-0.0366,0.1932,0.196
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,72.5,-0.1329,-0.1358,-0.0366,-0.0369,0.196,0.1989
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,72.75,-0.1358,-0.1387,-0.0369,-0.0373,0.1989,0.2018
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,73,-0.1387,-0.1417,-0.0373,-0.0376,0.2018,0.2047
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,73.25,-0.1417,-0.1446,-0.0376,-0.0379,0.2047,0.2075
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,73.5,-0.1446,-0.1475,-0.0379,-0.0382,0.2075,0.2104
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,73.75,-0.1475,-0.1503,-0.0382,-0.0386,0.2104,0.2132
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,74,-0.1503,-0.1532,-0.0386,-0.0389,0.2132,0.2161
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,74.25,-0.1532,-0.1561,-0.0389,-0.0392,0.2161,0.2189
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,74.5,-0.1561,-0.159,-0.0392,-0.0395,0.2189,0.2217
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,74.75,-0.159,-0.1618,-0.0395,-0.0399,0.2217,0.2245
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,75,-0.1618,-0.1647,-0.0399,-0.0402,0.2245,0.2273
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,75.25,-0.1647,-0.1675,-0.0402,-0.0405,0.2273,0.2301
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,75.5,-0.1675,-0.1704,-0.0405,-0.0408,0.2301,0.2329
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,75.75,-0.1704,-0.1732,-0.0408,-0.0411,0.2329,0.2357
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,76,-0.1732,-0.176,-0.0411,-0.0414,0.2357,0.2385
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,76.25,-0.176,-0.1789,-0.0414,-0.0417,0.2385,0.2413
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,76.5,-0.1789,-0.1817,-0.0417,-0.0421,0.2413,0.244
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,76.75,-0.1817,-0.1845,-0.0421,-0.0424,0.244,0.2468
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,77,-0.1845,-0.1873,-0.0424,-0.0427,0.2468,0.2495
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,77.25,-0.1873,-0.1901,-0.0427,-0.043,0.2495,0.2523
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,77.5,-0.1901,-0.1929,-0.043,-0.0433,0.2523,0.255
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,77.75,-0.1929,-0.1956,-0.0433,-0.0436,0.255,0.2577
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,78,-0.1956,-0.1984,-0.0436,-0.0439,0.2577,0.2605
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,78.25,-0.1984,-0.2012,-0.0439,-0.0442,0.2605,0.2632
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,78.5,-0.2012,-0.2039,-0.0442,-0.0445,0.2632,0.2659
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,78.75,-0.2039,-0.2067,-0.0445,-0.0448,0.2659,0.2686
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,79,-0.2067,-0.2094,-0.0448,-0.0451,0.2686,0.2713
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,79.25,-0.2094,-0.2121,-0.0451,-0.0454,0.2713,0.2739
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,79.5,-0.2121,-0.2149,-0.0454,-0.0456,0.2739,0.2766
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,79.75,-0.2149,-0.2176,-0.0456,-0.0459,0.2766,0.2793
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,80,-0.2176,-0.2203,-0.0459,-0.0462,0.2793,0.282
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,80.25,-0.2203,-0.223,-0.0462,-0.0465,0.282,0.2846
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,80.5,-0.223,-0.2257,-0.0465,-0.0468,0.2846,0.2872
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,80.75,-0.2257,-0.2284,-0.0468,-0.0471,0.2872,0.2899
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,81,-0.2284,-0.231,-0.0471,-0.0474,0.2899,0.2925
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,81.25,-0.231,-0.2337,-0.0474,-0.0477,0.2925,0.2951
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,81.5,-0.2337,-0.2364,-0.0477,-0.0479,0.2951,0.2978
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,81.75,-0.2364,-0.239,-0.0479,-0.0482,0.2978,0.3004
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,82,-0.239,-0.2417,-0.0482,-0.0485,0.3004,0.303
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,82.25,-0.2417,-0.2443,-0.0485,-0.0488,0.303,0.3056
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,82.5,-0.2443,-0.247,-0.0488,-0.0491,0.3056,0.3082
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,82.75,-0.247,-0.2496,-0.0491,-0.0493,0.3082,0.3107
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,83,-0.2496,-0.2522,-0.0493,-0.0496,0.3107,0.3133
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,83.25,-0.2522,-0.2548,-0.0496,-0.0499,0.3133,0.3159
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,83.5,-0.2548,-0.2574,-0.0499,-0.0502,0.3159,0.3184
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,83.75,-0.2574,-0.26,-0.0502,-0.0504,0.3184,0.321
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,84,-0.26,-0.2626,-0.0504,-0.0507,0.321,0.3235
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,84.25,-0.2626,-0.2652,-0.0507,-0.051,0.3235,0.3261
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,84.5,-0.2652,-0.2678,-0.051,-0.0512,0.3261,0.3286
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,84.75,-0.2678,-0.2703,-0.0512,-0.0515,0.3286,0.3311
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,85,-0.2703,-0.2729,-0.0515,-0.0518,0.3311,0.3336
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,85.25,-0.2729,-0.2754,-0.0518,-0.052,0.3336,0.3361
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,85.5,-0.2754,-0.278,-0.052,-0.0523,0.3361,0.3387
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,85.75,-0.278,-0.2805,-0.0523,-0.0526,0.3387,0.3411
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,86,-0.2805,-0.2831,-0.0526,-0.0528,0.3411,0.3436
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,86.25,-0.2831,-0.2856,-0.0528,-0.0531,0.3436,0.3461
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,86.5,-0.2856,-0.2881,-0.0531,-0.0534,0.3461,0.3486
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,86.75,-0.2881,-0.2906,-0.0534,-0.0536,0.3486,0.3511
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,87,-0.2906,-0.2931,-0.0536,-0.0539,0.3511,0.3535
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,87.25,-0.2931,-0.2956,-0.0539,-0.0541,0.3535,0.356
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,87.5,-0.2956,-0.2981,-0.0541,-0.0544,0.356,0.3584
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,87.75,-0.2981,-0.3006,-0.0544,-0.0547,0.3584,0.3609
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,88,-0.3006,-0.3031,-0.0547,-0.0549,0.3609,0.3633
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,88.25,-0.3031,-0.3055,-0.0549,-0.0552,0.3633,0.3657
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,88.5,-0.3055,-0.308,-0.0552,-0.0554,0.3657,0.3681
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,88.75,-0.308,-0.3104,-0.0554,-0.0557,0.3681,0.3706
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,89,-0.3104,-0.3129,-0.0557,-0.0559,0.3706,0.373
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,89.25,-0.3129,-0.3153,-0.0559,-0.0562,0.373,0.3754
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,89.5,-0.3153,-0.3178,-0.0562,-0.0564,0.3754,0.3777
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,89.75,-0.3178,-0.3202,-0.0564,-0.0567,0.3777,0.3801
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,90,-0.3202,-0.3226,-0.0567,-0.057,0.3801,0.3825
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,90.25,-0.3226,-0.325,-0.057,-0.0572,0.3825,0.3849
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,90.5,-0.325,-0.3274,-0.0572,-0.0575,0.3849,0.3873
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,90.75,-0.3274,-0.3298,-0.0575,-0.0577,0.3873,0.3896
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,91,-0.3298,-0.3322,-0.0577,-0.0579,0.3896,0.392
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,91.25,-0.3322,-0.3346,-0.0579,-0.0582,0.392,0.3943
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,91.5,-0.3346,-0.337,-0.0582,-0.0584,0.3943,0.3967
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,91.75,-0.337,-0.3394,-0.0584,-0.0587,0.3967,0.399
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,92,-0.3394,-0.3417,-0.0587,-0.0589,0.399,0.4013
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,92.25,-0.3417,-0.3441,-0.0589,-0.0592,0.4013,0.4036
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,92.5,-0.3441,-0.3465,-0.0592,-0.0594,0.4036,0.406
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,92.75,-0.3465,-0.3488,-0.0594,-0.0597,0.406,0.4083
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,93,-0.3488,-0.3512,-0.0597,-0.0599,0.4083,0.4106
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,93.25,-0.3512,-0.3535,-0.0599,-0.0602,0.4106,0.4129
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,93.5,-0.3535,-0.3558,-0.0602,-0.0604,0.4129,0.4152
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,93.75,-0.3558,-0.3582,-0.0604,-0.0606,0.4152,0.4174
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,94,-0.3582,-0.3605,-0.0606,-0.0609,0.4174,0.4197
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,94.25,-0.3605,-0.3628,-0.0609,-0.0611,0.4197,0.422
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,94.5,-0.3628,-0.3651,-0.0611,-0.0614,0.422,0.4243
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,94.75,-0.3651,-0.3674,-0.0614,-0.0616,0.4243,0.4265
1,FEV1FVC,0.7403,-0.1595,-0.0366,0.0079,0.0055,0.0283,0.0106,-2.9595,0.1156,-0.0381,-0.2227,-0.1414,-0.086,4.7101,-0.6774,95,-0.3674,-0.3674,-0.0616,-0.0616,0.4265,0.5568
1,FEF2575,-6.9189,1.6895,-0.1425,-0.1384,-0.0327,-0.0094,-0.0531,-2.1034,0.2463,0.1625,-0.1413,-0.1039,0.0057,0.4986,0,3,0,0,-0.352,-0.3529,0.5568,0.5318
1,FEF2575,-6.9189,1.6895,-0.1425,-0.1384,-0.0327,-0.0094,-0.0531,-2.1034,0.2463,0.1625,-0.1413,-0.1039,0.0057,0.4986,0,3.25,0,0,-0.3529,-0.3536,0.5318,0.5084
